"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"S080009","S08","Star Gulch","ST08_033_01",33,1,0,NA,"Conifer","S","density",0.1,"S0809","YES","PIPO",54.5,2,"LIVE",1,1819,2001,1816,0.9,173,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",195,2011,1,556,792,236,1164,21.4566929133858,3.39234846551394,2.51103612414757,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S080002","S08","Star Gulch","ST08_004_01",4,1,0,NA,"Conifer","S","density",0.1,"S0802","YES","PSME",18.4,3,"LIVE",1,1974,2011,1971,0.45,38,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",40,2011,4,556,792,236,1164,7.24409448818898,0.59700032866904,0.286217116468783,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S080006","S08","Star Gulch","ST08_028_01",28,1,0,NA,"Conifer","S","density",0.1,"S0806","YES","PIPO",54.6,2,"LIVE",1,1863,2011,1854,2.7,145,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",157,2011,1,556,792,236,1164,21.496062992126,3.40231313445117,2.52025938956781,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S080005","S08","Star Gulch","ST08_021_01",21,1,0,NA,"Conifer","S","density",0.1,"S0805","YES","PSME",17.7,3,"LIVE",1,1970,2011,1969,0.15,47,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",42,2011,4,556,792,236,1164,6.96850393700787,0.561078050822202,0.264853970990386,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S080007","S08","Star Gulch","ST08_029_01",29,1,0,NA,"Conifer","S","density",0.1,"S0807","YES","PSME",81.3,1,"LIVE",1,1860,2010,NA,NA,154,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",NA,2011,4,556,792,236,1164,32.007874015748,6.43296111660795,5.58780249454321,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090006","S09","Star Gulch","ST09_012_01",12,1,0,NA,"Conifer","S","density",0.1,"S0906","YES","PIPO",26.2,3,"LIVE",1,1916,2011,1916,0,101,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",95,2011,1,534,735,201,1108,10.3149606299213,1.05086788382938,0.580313319437711,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090010","S09","Star Gulch","ST09_072_01",72,1,0,NA,"Conifer","S","density",0.1,"S0910","YES","PILA",21.3,3,"LIVE",1,1914,2001,1912,0.6,89,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",99,2011,2,534,735,201,1108,8.38582677165354,0.754524626285682,0.383547505820895,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090004","S09","Star Gulch","ST09_008_01",8,1,0,NA,"Conifer","S","density",0.1,"S0904","YES","PSME",14.6,3,"LIVE",1,1975,2011,1971,0.6,38,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",40,2011,4,534,735,201,1108,5.74803149606299,0.412316412659158,0.180204514846662,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090005","S09","Star Gulch","ST09_010_01",10,1,0,NA,"Conifer","S","density",0.1,"S0905","YES","PSME",12.2,4,"LIVE",1,1973,2011,1973,0,39,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",38,2011,4,534,735,201,1108,4.80314960629921,0.309344060954229,0.125828673249095,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090008","S09","Star Gulch","ST09_035_01",35,1,0,NA,"Conifer","S","density",0.1,"S0908","YES","PSME",34.5,2,"LIVE",1,1946,2010,1940,1.2,66,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",71,2011,4,534,735,201,1108,13.5826771653543,1.63221214682457,1.00623205008557,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090009","S09","Star Gulch","ST09_058_01",58,1,0,NA,"Conifer","S","density",0.1,"S0909","YES","PSME",41.5,1,"LIVE",1,1913,2011,1913,0,100,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",98,2011,4,534,735,201,1108,16.3385826771654,2.19352711953852,1.45598248120972,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S090001","S09","Star Gulch","ST09_001_01",1,1,0,NA,"Conifer","S","density",0.1,"S0901","YES","PIPO",31.7,2,"LIVE",1,1914,2011,1913,0.3,99,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",98,2011,1,534,735,201,1108,12.4803149606299,1.42547916162796,0.849529531451782,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100005","S10","Star Gulch","ST10_013_01",13,1,0,NA,"Conifer","S","density",0.1,"S1005","YES","PSME",42.5,1,"LIVE",1,1932,2011,1931,0.15,84,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",80,2011,4,533,732,199,1060,16.7322834645669,2.27870623939332,1.52699570717669,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100011","S10","Star Gulch","ST10_057_01",57,1,0,NA,"Conifer","S","density",0.1,"S1011","YES","PILA",14.1,3,"LIVE",1,1953,2011,1952,0.1,78,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",59,2011,2,533,732,199,1060,5.5511811023622,0.389956921900511,0.168073088743971,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100006","S10","Star Gulch","ST10_026_01",26,1,0,NA,"Conifer","S","density",0.1,"S1006","YES","PILA",24.7,3,"LIVE",1,1955,2011,1950,0.45,26,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",61,2011,2,533,732,199,1060,9.7244094488189,0.956271425228292,0.515767369407017,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100007","S10","Star Gulch","ST10_027_01",27,1,0,NA,"Conifer","S","density",0.1,"S1007","YES","PILA",22.8,3,"LIVE",1,1948,2011,1943,1,64,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",68,2011,2,533,732,199,1060,8.97637795275591,0.841321153511681,0.439470421269885,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100002","S10","Star Gulch","ST10_003_01",3,1,0,NA,"Conifer","S","density",0.1,"S1002","YES","PSME",28.2,3,"LIVE",1,1973,2011,1965,1.6,45,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",46,2011,4,533,732,199,1060,11.1023622047244,1.18212833350001,0.672292354975883,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100010","S10","Star Gulch","ST10_039_01",39,1,0,NA,"Conifer","S","density",0.1,"S1010","YES","PILA",16.2,3,"LIVE",1,1949,2011,1946,0.3,66,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",65,2011,2,533,732,199,1060,6.37795275590551,0.486956398427271,0.221865607413951,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100008","S10","Star Gulch","ST10_028_01",28,1,0,NA,"Conifer","S","density",0.1,"S1008","YES","PILA",31.5,2,"LIVE",1,1945,2011,1943,0.3,65,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",68,2011,2,533,732,199,1060,12.4015748031496,1.411116725599,0.838843731734847,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100012","S10","Star Gulch","ST10_083_01",83,1,0,NA,"Conifer","S","density",0.1,"S1012","YES","PIPO",19.4,3,"LIVE",1,1934,2011,1933,0.2,78,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",78,2011,1,533,732,199,1060,7.63779527559055,0.649753789828802,0.31817306815392,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100003","S10","Star Gulch","ST10_005_01",5,1,0,NA,"Conifer","S","density",0.1,"S1003","YES","PSME",33.4,2,"LIVE",1,1952,2011,1947,1,62,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",64,2011,4,533,732,199,1060,13.1496062992126,1.5497455583193,0.943089456663267,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"S100001","S10","Star Gulch","ST10_001_01",1,1,0,35,"Hardwood","S","density",0.1,"S1001","YES","ARME",21.1,3,"LIVE",1,1929,2011,1922,0.7,75,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",89,2011,6,533,732,199,1060,8.30708661417323,0.743221016368925,0.37637855158042,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T010004","T01","Taylor Ridge","TY01_011_01",11,1,0,NA,"Conifer","T","density",0.1,"T0104","YES","PSME",35,3,"LIVE",1,1840,2010,1840,0,167,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1128343.125,"Mid Slope",171,2011,4,511,699,188,457,13.7795275590551,1.67022478629745,1.03560954535166,255,448,354,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.60206261,42.55487628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T010001","T01","Taylor Ridge","TY01_001_01",1,1,0,NA,"Conifer","T","density",0.1,"T0101","YES","PSME",42,2,"LIVE",1,1856,2014,1850,1.8,160,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1128343.125,"Mid Slope",161,2011,4,511,699,188,457,16.5354330708661,2.23596457202641,1.4912777453064,255,448,354,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.60206261,42.55487628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T010005","T01","Taylor Ridge","TY01_024_01",24,1,0,NA,"Conifer","T","density",0.1,"T0105","YES","PSME",120.2,1,"LIVE",1,1782,2014,NA,NA,236,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1128343.125,"Mid Slope",NA,2011,4,511,699,188,457,47.3228346456693,12.0257785348937,12.2143086821409,255,448,354,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.60206261,42.55487628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T010002","T01","Taylor Ridge","TY01_002_01",2,1,0,NA,"Conifer","T","density",0.1,"T0102","YES","PSME",12.5,4,"LIVE",1,1945,2014,1934,1.1,71,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1128343.125,"Mid Slope",77,2011,4,511,699,188,457,4.92125984251969,0.321604468383684,0.132093054254039,255,448,354,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.60206261,42.55487628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T020002","T02","Taylor Ridge","TY02_005_01",5,1,0,NA,"Conifer","T","density",0.1,"T0202","YES","PSME",39.3,2,"LIVE",1,1963,2006,1956,2.8,45,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1176819,"Ridge Top",55,2011,4,503,682,179,451,15.4724409448819,2.01045396893515,1.30570496873485,190,298,219,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.60148682,42.5561801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T020004","T02","Taylor Ridge","TY02_001_01",1,1,0,NA,"Conifer","T","density",0.1,"T0204","YES","PSME",19.8,3,"LIVE",1,1949,2014,1947,0.2,67,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1176819,"Ridge Top",64,2011,4,503,682,179,451,7.79527559055118,0.671321193221177,0.331428870334421,190,298,219,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.60148682,42.5561801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T020001","T02","Taylor Ridge","TY02_013_01",13,1,0,NA,"Conifer","T","density",0.1,"T0201","YES","PSME",66.4,1,"LIVE",1,1833,2014,1832,0.2,166,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1176819,"Ridge Top",179,2011,4,503,682,179,451,26.1417322834646,4.65302065503913,3.72731515189687,190,298,219,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.60148682,42.5561801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030008","T03","Taylor Ridge","TY03_012_01",12,1,0,NA,"Conifer","T","density",0.1,"T0308","YES","PSME",31.2,2,"LIVE",1,1924,2014,1915,2.7,93,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",96,2011,4,547,794,247,409,12.2834645669291,1.38967550919239,0.822941841491529,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030012","T03","Taylor Ridge","TY03_089_01",89,1,0,NA,"Conifer","T","density",0.1,"T0312","YES","PSME",77.1,1,"LIVE",1,1875,2014,1862,2.6,141,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",149,2011,4,547,794,247,409,30.3543307086614,5.90953158637084,5.0253777448848,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030022","T03","Taylor Ridge","TY03_026_01",26,1,0,NA,"Conifer","T","density",0.1,"T0323","YES","ABCO",11.3,4,"LIVE",1,1928,2002,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",NA,2011,5,547,794,247,409,4.4488188976378,0.273647549229568,0.107948557425269,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030001","T03","Taylor Ridge","TY03_015_01",15,1,0,NA,"Conifer","T","density",0.1,"T0301","YES","PILA",56.1,2,"LIVE",1,1906,2010,NA,NA,110,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",NA,2011,2,547,794,247,409,22.0866141732283,3.5530934613585,2.66063732018466,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030019","T03","Taylor Ridge","TY03_051_01",51,1,0,37,"Hardwood","T","density",0.1,"T0319","YES","QUKE",15.9,3,"LIVE",1,1896,2000,1890,0.9,109,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",121,2011,3,547,794,247,409,6.25984251968504,0.472608417341853,0.213724448294167,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T030024","T03","Taylor Ridge","TY03_014_01",14,1,0,NA,"Conifer","T","density",0.1,"T0325","YES","PILA",29.9,3,"LIVE",1,1900,1966,1894,1.8,47,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",999585.3125,"Mid Slope",117,2011,2,547,794,247,409,11.7716535433071,1.2981950676,0.75579207317538,219,385,280,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.60582405,42.55676488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"T040010","T04","Taylor Ridge","TY04_032_01",32,1,0,NA,"Conifer","T","density",0.1,"T0410","YES","PSME",18.5,3,"LIVE",1,1949,2014,1941,0.8,72,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",73,2014,4,487,658,172,324,7.28346456692913,0.602200093840932,0.289336626038046,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T050009","T05","Taylor Ridge","TY05_011_01",11,1,0,NA,"Conifer","T","density",0.1,"T0509","YES","PSME",10.5,4,"LIVE",1,1941,2014,1935,1.2,75,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",79,2014,4,534,771,237,452,4.13385826771654,0.243315027210971,0.0932048590816497,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T050004","T05","Taylor Ridge","TY05_002_01",2,1,0,NA,"Conifer","T","density",0.1,"T0504","YES","PSME",14.7,3,"LIVE",1,1943,2005,1938,1.5,73,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",76,2014,4,534,771,237,452,5.78740157480315,0.416844224892489,0.182681523800033,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T050005","T05","Taylor Ridge","TY05_008_01",8,1,0,NA,"Conifer","T","density",0.1,"T0505","YES","PSME",84,1,"LIVE",1,1902,2014,1894,3.2,114,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",120,2014,4,534,771,237,452,33.0708661417323,6.77817708790153,5.96511098122558,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T050001","T05","Taylor Ridge","TY05_017_01",17,1,0,NA,"Conifer","T","density",0.1,"T0501","YES","PSME",27.8,2,"LIVE",1,1934,2014,1929,1,84,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",85,2014,4,534,771,237,452,10.9448818897638,1.15541426963668,0.653355494718024,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T050003","T05","Taylor Ridge","TY05_095_01",95,1,0,103,"Hardwood","T","density",0.1,"T0503","YES","ARME",26.5,2,"LIVE",1,1825,2006,1819,1.2,183,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",195,2014,6,534,771,237,452,10.4330708661417,1.07018645933011,0.593679023039351,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T060015","T06","Taylor Ridge","TY06_015_01",15,1,0,NA,"Conifer","T","density",0.1,"T0615","YES","PILA",16.7,4,"LIVE",1,1944,2013,1941,0.6,72,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",73,2014,2,540,794,254,381,6.5748031496063,0.511225380971867,0.235772364165817,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T060010","T06","Taylor Ridge","TY06_008_01",8,1,0,NA,"Conifer","T","density",0.1,"T0610","YES","PILA",15.8,3,"LIVE",1,1957,2011,1931,2.6,53,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",83,2014,2,540,794,254,381,6.22047244094488,0.467861590132522,0.211044544409461,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"T060009","T06","Taylor Ridge","TY06_006_01",6,1,0,NA,"Conifer","T","density",0.1,"T0609","YES","PILA",41.1,2,"LIVE",1,1948,2014,1939,2.7,68,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",75,2014,2,540,794,254,381,16.1811023622047,2.15979717314286,1.42805061232937,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
