"rodne_uid","snag_spcd_group","snag_slope","snag_dbh","rodne_pid","site_name","uid","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","metlen_age","harvest_date","pvt","insol","tpi","year_sampled","true_age","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","rodne_age_low_pi","rodne_age_mode","rodne_age_stdev","rodne_age_upp_pi","model_pith","model_age","radius_cm"
"V080029","Pacific madrone","Other","Medium","V08","Evans Creek","EV08_025_01","V","density","0.1",NA,"NO","ARME",25,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"6",538,704,166,949,9.84251968503937,0.974922441185839,0.528372217016155,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0497322111706197,0.0831666666666667,-74.647978679063,-37.3239893395315,-15.4908551985894,-52.2281151708951,-26.1140575854476,-10.8383131562879,1975,1986,1975,1986,47.9700533482443,24.5112826290087,60.7153476842632,142.508448271184,1961,25,12.5
"V080030","Pacific madrone","Other","Small","V08","Evans Creek","EV08_026_01","V","density","0.1",NA,"NO","ARME",16.4,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"6",538,704,166,949,6.45669291338583,0.496610857382383,0.227377586381864,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1960,1978,1960,1978,40.3748987956485,20.6709823051626,63.8251753774156,120.52429087095,1957,21,8.2
"V080031","Pacific madrone","Other","Medium","V08","Evans Creek","EV08_027_01","V","density","0.1",NA,"NO","ARME",45,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"6",538,704,166,949,17.7165354330709,2.49692832188634,1.71192598313234,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0497322111706197,0.0831666666666667,-103.21069954703,-51.6053497735151,-21.4181553194097,-69.5809042847784,-34.7904521423892,-14.4393422559575,1960,1977,1960,1977,62.1892989714518,31.7363463550717,134.028361918231,184.785591714124,1945,32,22.5
"V080032","Pacific madrone","Other","Medium","V08","Evans Creek","EV08_027_02","V","density","0.1",NA,"NO","ARME",35,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"6",538,704,166,949,13.7795275590551,1.67022478629745,1.03560954535166,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0497322111706197,0.0831666666666667,-103.21069954703,-51.6053497735151,-21.4181553194097,-69.5809042847784,-34.7904521423892,-14.4393422559575,1960,1977,1960,1977,55.7577474997788,28.2953169846884,66.4188426896379,166.309009785257,1949,28,17.5
"V080035","Misc hardwoods","Other","Large","V08","Evans Creek","EV08_030_01","V","density","0.1",NA,"NO","QUKE",65,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"3",538,704,166,949,25.5905511811024,4.49704697413221,3.57179618702921,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0716364450414148,0.0452777777777778,-77.6334105981085,-38.8167052990543,-16.1103882975633,-111.439264299696,-55.7196321498479,-23.1257367882099,1973,1956,1973,1956,108.441991699018,56.5258825824459,139.315130995969,329.062073760755,1899,57,32.5
"V080038","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_033_01","V","density","0.1",NA,"NO","PSME",13,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,5.11811023622047,0.342432847395884,0.142871847481168,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-69.0191014189292,-34.5095507094646,-14.3227576276926,1936,1977,1936,1977,36.6724910729865,18.6253214914031,58.0925381411232,108.574088464516,1958,19,6.5
"V080039","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_034_01","V","density","0.1",NA,"NO","PSME",14.5,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,5.70866141732283,0.407807169792628,0.177744413804234,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-69.0191014189292,-34.5095507094646,-14.3227576276926,1936,1977,1936,1977,38.8149377811641,19.3054187052327,56.3105511488193,113.232492345163,1958,19,7.25
"V080045","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_040_01","V","density","0.1",NA,"NO","PSME",12,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,4.7244094488189,0.301270110735157,0.121736958800522,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,35.2350815575835,17.9049923398511,72.3063543676252,104.621093350231,1990,18,6
"V080047","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_042_01","V","density","0.1",NA,"NO","PSME",20,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,7.8740157480315,0.682203662226427,0.338158218890339,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1959,1986,1959,1986,43.7719965941436,22.2420621637902,68.6089662844648,129.064877847729,1964,22,10
"V080048","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_043_01","V","density","0.1",NA,"NO","PSME",12.4,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,4.88188976377953,0.317497821445598,0.129988019341446,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-69.0191014189292,-34.5095507094646,-14.3227576276926,1936,1977,1936,1977,35.7731845406899,18.2526616781624,33.6606304777318,106.503891937912,1959,18,6.2
"V080049","Western redcedar","Other","Medium","V08","Evans Creek","EV08_044_01","V","density","0.1",NA,"NO","CADE",65,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"7",538,704,166,949,25.5905511811024,4.49704697413221,3.57179618702921,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0363667850030306,0.0111111111111111,-95.1401666082579,-47.570083304129,-19.743368415032,-268.439263256759,-134.21963162838,-55.7061802651702,1964,1878,1964,1878,72.1951030933551,36.3572996101705,139.637391634267,211.870695912423,1842,36,32.5
"V080052","Western redcedar","Other","Large","V08","Evans Creek","EV08_047_01","V","density","0.1",NA,"NO","CADE",110,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"7",538,704,166,949,43.3070866141732,10.4350455624349,10.2292861214328,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0363667850030306,0.00911111111111111,-133.948981440823,-66.9744907204113,-27.7969251440736,-476.061612558707,-238.030806279354,-98.7917105895098,1945,1774,1945,1774,89.2622508771056,45.8202085174761,102.186511384579,269.515809497118,1728,46,55
"V080059","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_054_01","V","density","0.1",NA,"NO","PSME",32,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,12.5984251968504,1.44712490810268,0.865685040359268,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1936,1943,1936,1943,53.693821874685,26.9949883507189,107.094290232558,157.920477469722,1916,27,16
"V080065","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_061_01","V","density","0.1",NA,"NO","PSME",60,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,23.6220472440945,3.95647161240847,3.04342397001305,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1936,1943,1936,1943,69.0738082345864,35.2988248497126,114.807929597638,207.139029726804,1908,35,30
"V080073","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_068_01","V","density","0.1",NA,"NO","PSME",22.3,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,8.77952755905512,0.811995896103087,0.420406751679942,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-69.0191014189292,-34.5095507094646,-14.3227576276926,1936,1977,1936,1977,45.8411776538858,23.1653589401218,81.7265379184885,135.777563707956,1954,23,11.15
"V080074","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_069_01","V","density","0.1",NA,"NO","PSME",25.5,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,10.0393700787402,1.00630664871316,0.549718454583607,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1936,1943,1936,1943,48.7709565668695,24.3847007663979,88.209574374817,143.665901691755,1919,24,12.75
"V080086","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_080_01","V","density","0.1",NA,"NO","PSME",10,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,3.93700787401575,0.225043282266502,0.0845395547225848,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012,32.5668954890179,16.4707391966138,43.7230137851346,96.6834675060148,1996,16,5
"V080093","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_087_01","V","density","0.1",NA,"NO","PSME",45,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,17.7165354330709,2.49692832188634,1.71192598313234,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1936,1943,1936,1943,61.4685859363645,31.2407017182597,105.305056676526,182.090888419526,1912,31,22.5
"V080104","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_097_01","V","density","0.1",NA,"NO","PSME",32,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,12.5984251968504,1.44712490810268,0.865685040359268,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1936,1943,1936,1943,53.621870808744,26.7860542009697,109.906818442304,157.132376467115,1916,27,16
"V080105","Douglas-fir (east OR)","Other","Medium","V08","Evans Creek","EV08_098_01","V","density","0.1",NA,"NO","PSME",36.7,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,14.4488188976378,1.80190444332334,1.13865480860302,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0351666666666667,-106.747012213497,-53.3735061067486,-22.152006502289,-97.7422313094824,-48.8711156547412,-20.2833456283109,1959,1963,1959,1963,56.2328511042742,28.3548914909864,83.5182556767703,167.442304139365,1935,28,18.35
"V080110","Pacific madrone","Other","Small","V08","Evans Creek","EV08_102_01","V","density","0.1",NA,"NO","ARME",13.3,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"6",538,704,166,949,5.23622047244095,0.355163787710378,0.14954201834878,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,37.1576574930196,18.9408267930992,43.0122362034892,110.721599771686,1984,19,6.65
"V080111","Western redcedar","Other","Small","V08","Evans Creek","EV08_103_01","V","density","0.1",NA,"NO","CADE",20,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"7",538,704,166,949,7.8740157480315,0.682203662226427,0.338158218890339,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.0363667850030306,0.0452777777777778,-133.948981440823,-66.9744907204113,-27.7969251440736,-111.439264299696,-55.7196321498479,-23.1257367882099,1945,1956,1945,1956,43.8252185513256,22.4694701750331,89.8639334471807,130.353960563036,1934,22,10
"V080116","Douglas-fir (east OR)","Other","Small","V08","Evans Creek","EV08_108_01","V","density","0.1",NA,"NO","PSME",10.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Mid Slope",2012,NA,"4",538,704,166,949,4.13385826771654,0.243315027210971,0.0932048590816497,352,415,267,"Douglas-fir - Moist,Warm,Mid Slope",0.031562153163152,0.0841111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-34.6880584350622,-17.3440292175311,-7.19842251386331,1981,1995,1981,1995,33.6394012597345,16.8623225136392,57.0204213738914,99.4502121318886,1978,17,5.25
"V090012","Douglas-fir (east OR)","Ridgetop","Medium","V09","Evans Creek","EV09_003_01","V","density","0.1",NA,"NO","PSME",51.7,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",528,678,150,878,20.3543307086614,3.11781916544795,2.2596493042245,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,75.857632190634,37.2275539126078,110.222830257215,221.191708351283,1971,37,25.85
"V090013","Western redcedar","Ridgetop","Small","V09","Evans Creek","EV09_006_01","V","density","0.1",NA,"NO","CADE",11.2,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",528,678,150,878,4.40944881889764,0.269783192536893,0.10604641744401,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0767777777777778,-133.948981440823,-66.9744907204113,-27.7969251440736,-73.7441407533464,-36.8720703766732,-15.303291882368,1945,1975,1945,1975,39.9910435659627,19.7956624357899,80.3874430260677,116.663814839543,1955,20,5.6
"V090015","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_008_01","V","density","0.1",NA,"NO","QUKE",25,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,9.84251968503937,0.974922441185839,0.528372217016155,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-77.6334105981085,-38.8167052990543,-16.1103882975633,-57.3165944208545,-28.6582972104272,-11.8942680078056,1973,1983,1973,1983,86.0645962686147,42.804093935847,140.567919474704,252.075724171994,1940,43,12.5
"V090018","Misc hardwoods","Ridgetop","Small","V09","Evans Creek","EV09_012_01","V","density","0.1",NA,"NO","QUKE",15.4,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,6.06299212598425,0.449054659141245,0.200494007980082,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,70.6542685087697,35.3514286132631,115.637615181406,207.159024109177,1973,35,7.7
"V090024","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_019_01","V","density","0.1",NA,"NO","QUKE",21,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,8.26771653543307,0.737593235249194,0.372819436326599,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-77.6334105981085,-38.8167052990543,-16.1103882975633,-57.3165944208545,-28.6582972104272,-11.8942680078056,1973,1983,1973,1983,79.5270075845878,39.6172928928914,180.681315235396,234.320030762219,1943,40,10.5
"V090026","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_021_01","V","density","0.1",NA,"NO","QUKE",40.2,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,15.8267716535433,2.08462402356432,1.36619302013886,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-37.5594948281219,-18.779747414061,-7.7942994038202,-30.7872227690372,-15.3936113845186,-6.38892597390095,1993,1997,1993,1997,104.379507229105,52.2561827866186,216.990541274405,306.034603684088,1945,52,20.1
"V090029","Western redcedar","Ridgetop","Small","V09","Evans Creek","EV09_025_01","V","density","0.1",NA,"NO","CADE",19,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",528,678,150,878,7.48031496062992,0.628451569140058,0.305187792548531,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0767777777777778,-133.948981440823,-66.9744907204113,-27.7969251440736,-73.7441407533464,-36.8720703766732,-15.303291882368,1945,1975,1945,1975,49.6902861066247,25.2015762738677,81.6560921735392,147.699400117446,1950,25,9.5
"V090031","Ponderosa pine (OR)","Ridgetop","Medium","V09","Evans Creek","EV09_027_01","V","density","0.1",NA,"NO","PIPO",34.8,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,13.7007874015748,1.65498035788225,1.02380782351239,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991,79.5412932850457,39.8993042024828,124.366142305604,235.108215686217,1951,40,17.4
"V090036","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_033_01","V","density","0.1",NA,"NO","QUKE",26.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,10.4330708661417,1.07018645933011,0.593679023039351,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-37.5594948281219,-18.779747414061,-7.7942994038202,-30.7872227690372,-15.3936113845186,-6.38892597390095,1993,1997,1993,1997,88.2300718930909,44.0996652716351,125.228482142656,259.14998099323,1953,44,13.25
"V090041","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_039_01","V","density","0.1",NA,"NO","QUKE",31.4,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,12.3622047244094,1.40395597773655,0.833526193742797,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-37.5594948281219,-18.779747414061,-7.7942994038202,-30.7872227690372,-15.3936113845186,-6.38892597390095,1993,1997,1993,1997,94.9741689857237,46.9640069893235,167.408505319706,277.236770163304,1950,47,15.7
"V090043","Douglas-fir (east OR)","Ridgetop","Small","V09","Evans Creek","EV09_041_01","V","density","0.1",NA,"NO","PSME",10.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",528,678,150,878,4.13385826771654,0.243315027210971,0.0932048590816497,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1981,1998,1981,1998,38.8615986297848,19.4234037652527,73.0482933213075,114.723169113541,1979,19,5.25
"V090047","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_045_01","V","density","0.1",NA,"NO","QUKE",30,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,11.8110236220472,1.30514889783034,0.760855992503263,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-57.5964527131152,-28.7982263565576,-11.9523438506918,-44.0519085949459,-22.0259542974729,-9.14159699085327,1983,1990,1983,1990,91.9293169969829,46.7581401274391,172.21862141774,273.160160933974,1943,47,15
"V090051","Douglas-fir (east OR)","Ridgetop","Small","V09","Evans Creek","EV09_049_01","V","density","0.1",NA,"NO","PSME",15,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",528,678,150,878,5.90551181102362,0.430538573855914,0.190213998125816,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1959,1993,1959,1993,45.3680505434718,22.4538709666549,67.8998016134113,131.825457303365,1971,22,7.5
"V090055","Ponderosa pine (OR)","Ridgetop","Medium","V09","Evans Creek","EV09_053_01","V","density","0.1",NA,"NO","PIPO",47,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,18.503937007874,2.67684131149761,1.8674787638219,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986,90.176022066631,45.0488850749798,92.5610670604071,266.526058543816,1941,45,23.5
"V090060","Ponderosa pine (OR)","Ridgetop","Large","V09","Evans Creek","EV09_058_01","V","density","0.1",NA,"NO","PIPO",53.3,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,20.9842519685039,3.27362996883386,2.40167575615844,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1961,1976,1961,1976,94.832624995994,47.6795806647079,175.104324737932,279.037583090941,1928,48,26.65
"V090061","Ponderosa pine (OR)","Ridgetop","Medium","V09","Evans Creek","EV09_059_01","V","density","0.1",NA,"NO","PIPO",38,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,14.9606299212598,1.90510890919008,1.22075117019412,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991,82.8940377630576,41.1540949132642,221.573308512327,242.848378474754,1950,41,19
"V090065","Western redcedar","Ridgetop","Small","V09","Evans Creek","EV09_064_01","V","density","0.1",NA,"NO","CADE",15.4,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",528,678,150,878,6.06299212598425,0.449054659141245,0.200494007980082,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0767777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,45.8140430927295,23.0071742724518,66.2862224395953,135.285142639071,1985,23,7.7
"V090071","Ponderosa pine (OR)","Ridgetop","Medium","V09","Evans Creek","EV09_071_01","V","density","0.1",NA,"NO","PIPO",50,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,19.6850393700787,2.95541219033627,2.11348886806462,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986,91.9774657485941,46.2510150731316,192.371199046047,270.627119173524,1940,46,25
"V090072","Misc hardwoods","Ridgetop","Medium","V09","Evans Creek","EV09_072_01","V","density","0.1",NA,"NO","QUKE",35,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",528,678,150,878,13.7795275590551,1.67022478629745,1.03560954535166,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-77.6334105981085,-38.8167052990543,-16.1103882975633,-57.3165944208545,-28.6582972104272,-11.8942680078056,1973,1983,1973,1983,97.4141862054751,49.7405214133002,133.940669768304,291.478325034333,1933,50,17.5
"V090075","Ponderosa pine (OR)","Ridgetop","Medium","V09","Evans Creek","EV09_075_01","V","density","0.1",NA,"NO","PIPO",40.5,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,15.9448818897638,2.10957072757041,1.3866600463372,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991,86.1090938138888,41.8043792940437,134.778433767395,248.833547734239,1949,42,20.25
