"site_name","uid","rodne_site_ab","rodne_pid","plot_type","plot_size","rodne_sid","rodne_uid","trid","stid","multistem","rcdm","conifer","corvallis_core","spcd","spcd_mod","diam_cm","capo_num","cond","con_numeric","pith","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","sdi_acre","biostrat","x","y","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith","ci_1911_diam_lower","predicted_1911_diam","ci_1911_diam_upper","diam_in_1911","diam_in_2011","ba_1911_ft2","ba_2011_ft2","include_1911","include_2011","metlen_age"
"Evans Creek","EV04_031_01","V","V04","density",0.1,NA,"V040034",31,"1",0,NA,"Conifer","NO","ABCO",5,16,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1983,67,85,140,1898,0.537006033420728,2.91740606591754,3.43957382039574,1.14858506532186,6.2992125984252,0.00719537974094363,0.21642125999132,"YES","NO",NA
"Evans Creek","EV04_032_01","V","V04","density",0.1,NA,"V040035",32,"1",0,40,"Hardwood","NO","ARME",6,22,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1977,67,95,140,1882,5.01878933728249,7.04568818275251,9.52683488238269,2.77389298533563,8.66141732283465,0.0419668906897598,0.409171444671089,"YES","NO",NA
"Evans Creek","EV04_033_01","V","V04","density",0.1,NA,"V040036",33,"1",0,NA,"Conifer","NO","ABCO",5,29,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1950,80,99,140,1851,12.7341489081821,14.3227268311361,16.6726262515128,5.63886883115595,11.4173228346457,0.173424868456337,0.71097765489336,"YES","NO",NA
"Evans Creek","EV04_035_01","V","V04","density",0.1,NA,"V040037",35,"1",0,NA,"Conifer","NO","ABCO",5,25.7,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,97,140,1915,0,0,0,0,10.1181102362205,0,0.558375304733074,"NO","YES",NA
"Evans Creek","EV04_036_01","V","V04","density",0.1,NA,"V040038",36,"1",0,NA,"Conifer","NO","ABCO",5,15.3,4,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,85,140,1927,0,0,0,0,6.02362204724409,0,0.197898643560032,"NO","YES",NA
"Evans Creek","EV04_037_01","V","V04","density",0.1,NA,"V040039",37,"1",0,42,"Hardwood","NO","ARME",6,18,0,"BROKEN BUTT SNAG",7,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1986,67,116,140,1870,4.16469270973809,5.81904214877737,10.3102569415665,2.2909614758966,7.08661417322835,0.028626151253292,0.273908157176514,"YES","NO",NA
"Evans Creek","EV04_038_01","V","V04","density",0.1,NA,"V040040",38,"1",0,50,"Hardwood","NO","ARME",6,22.5,0,"BROKEN TOPPED SNAG",6,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1995,67,95,140,1900,0.913478673794965,7.01081055018872,9.35479123887748,2.76016163393257,8.85826771653543,0.0415524292687347,0.427981495588304,"YES","NO",NA
"Evans Creek","EV04_039_01","V","V04","density",0.1,NA,"V040041",39,"1",0,52,"Hardwood","NO","ARME",6,30,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1977,80,99,140,1878,7.75130899056257,12.6908387593497,16.2801002695298,4.99639321234238,11.8110236220472,0.136157198952583,0.760855992156984,"YES","NO",NA
"Evans Creek","EV04_040_01","V","V04","density",0.1,NA,"V040042",40,"1",0,NA,"Conifer","NO","ABCO",5,27.7,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,99,140,1913,0,0,0,0,10.9055118110236,0,0.648663549135703,"NO","YES",NA
"Evans Creek","EV04_041_02","V","V04","density",0.1,NA,"V040043",41,"2",1,NA,"Hardwood","NO","ARME",6,12,0,"RECENT DEAD",3,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,85,140,1927,0,0,0,0,4.7244094488189,0,0.121736958745117,"NO","YES",NA
"Evans Creek","EV04_041_03","V","V04","density",0.1,NA,"V040044",41,"3",1,NA,"Hardwood","NO","ARME",6,27.5,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,99,140,1913,0,0,0,0,10.8267716535433,0,0.639330382298577,"NO","YES",NA
"Evans Creek","EV04_042_01","V","V04","density",0.1,NA,"V040045",42,"1",0,NA,"Conifer","NO","PSME",4,22,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,118,140,1894,7.74636408003904,10.3658665130354,17.6,4.08104980828166,8.66141732283465,0.0908387563165372,0.409171444671089,"YES","YES",NA
"Evans Creek","EV04_043_01","V","V04","density",0.1,NA,"V040046",43,"1",0,NA,"Conifer","NO","ABCO",5,35,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1950,80,102,191,1848,12.9109591082499,30.2338532165018,33.0389726392328,11.9030918175204,13.7795275590551,0.772764132650292,1.03560954488034,"YES","NO",NA
"Evans Creek","EV04_044_01","V","V04","density",0.1,NA,"V040047",44,"1",0,NA,"Conifer","NO","PSME",4,10.5,0,"OLDER DEAD",4,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2008,67,88,140,1920,0,0,0,0,4.13385826771654,0,0.0932048590392306,"NO","NO",NA
"Evans Creek","EV04_045_01","V","V04","density",0.1,NA,"V040048",45,"1",0,NA,"Conifer","NO","ABCO",5,51.7,2,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,85,97,191,1915,0,0,0,0,20.3543307086614,0,2.25964930319609,"NO","YES",NA
"Evans Creek","EV04_046_01","V","V04","density",0.1,NA,"V040049",46,"1",0,NA,"Conifer","NO","ABCO",5,21.1,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,118,140,1894,7.74636408003904,10.2855879337287,17.6,4.04944406839712,8.30708661417323,0.0894372008885787,0.376378551409123,"YES","YES",NA
"Evans Creek","EV04_047_01","V","V04","density",0.1,NA,"V040050",47,"1",0,NA,"Conifer","NO","ABCO",5,19,4,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,118,140,1894,2.72039947834443,13.5467030943711,17.6,5.33334767494926,7.48031496062992,0.155141212246959,0.305187792409635,"YES","YES",NA
"Evans Creek","EV04_048_01","V","V04","density",0.1,NA,"V040051",48,"1",0,NA,"Hardwood","NO","ARME",6,35,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1977,80,102,191,1875,9.9051386464999,14.2376578818937,16.2434544026375,5.60537711885579,13.7795275590551,0.171370893814689,1.03560954488034,"YES","NO",NA
"Evans Creek","EV04_049_01","V","V04","density",0.1,NA,"V040052",49,"1",0,NA,"Conifer","NO","ABCO",5,24.141213,0,"BROKEN BUTT SNAG",7,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1990,67,90,140,1900,0.913478673794965,2.85181881929602,9.35479123887748,1.12276331468347,9.50441456692913,0.00687549256975301,0.492694973492312,"YES","NO",NA
"Evans Creek","EV04_050_01","V","V04","density",0.1,NA,"V040053",50,"1",0,NA,"Hardwood","NO","CHCH",7,30,0,"RECENT DEAD",3,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,99,140,1913,0,0,0,0,11.8110236220472,0,0.760855992156984,"NO","YES",NA
"Evans Creek","EV04_052_01","V","V04","density",0.1,NA,"V040054",52,"1",0,NA,"Conifer","NO","ABCO",5,21,4,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,67,118,140,1894,7.74636408003904,14.1285059425135,17.6,5.56240391437538,8.26771653543307,0.168753361697831,0.372819436156922,"YES","YES",NA
"Evans Creek","EV04_053_01","V","V04","density",0.1,NA,"V040055",53,"1",0,NA,"Conifer","NO","ABCO",5,12.808963,0,"BROKEN BUTT SNAG",7,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1990,67,85,140,1905,3.22875608676405,5.16092576463837,5.48651685393258,2.0318605372592,5.04289881889764,0.022517241213474,0.138703652684938,"YES","NO",NA
"Evans Creek","EV04_054_01","V","V04","density",0.1,NA,"V040056",54,"1",0,NA,"Conifer","NO","PSME",4,29,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,102,191,1910,1.91748953974895,6.99456674065007,8.67627797869221,2.7537664333268,11.4173228346457,0.0413601012059201,0.71097765489336,"YES","YES",NA
"Evans Creek","EV04_055_01","V","V04","density",0.1,NA,"V040057",55,"1",0,NA,"Conifer","NO","ABCO",5,27.5,3,"LIVE",1,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,2012,80,99,140,1913,0,0,0,0,10.8267716535433,0,0.639330382298577,"NO","YES",NA
"Evans Creek","EV04_056_01","V","V04","density",0.1,NA,"V040058",56,"1",0,NA,"Conifer","NO","ABCO",5,20,0,"DOWN DEAD",8,NA,NA,"ABCO/BENE2/ACTR","Douglas-fir - Dry","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",914412.1875,"Mid Slope",274,"Douglas-fir - Dry,Cool,Mid Slope",-122.97324818,42.6486577,1983,67,118,140,1865,4.16469270973809,6.5939044285098,12.7341489081821,2.59602536555504,7.8740157480315,0.0367574396011969,0.338158218736437,"YES","NO",NA
"Evans Creek","EV05_001_01","V","V05","density",0.1,"V0501","V050001",1,"1",0,NA,"Conifer","YES","PILA",2,74.3,2,"LIVE",1,1855,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,92,161,179,1851,26.3643667478831,32.582550334922,48.1960164400885,12.8277757224102,29.251968503937,0.897491006907382,4.66699766238079,"YES","YES",NA
"Evans Creek","EV05_002_01","V","V05","density",0.1,"V0502","V050002",2,"1",0,NA,"Conifer","YES","PSME",4,25.4,3,"LIVE",1,1930,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,80,116,1932,0,0,0,0,10,0,0.545415391,"NO","YES",NA
"Evans Creek","EV05_003_01","V","V05","density",0.1,"V0503","V050003",3,"1",0,NA,"Conifer","YES","PSME",4,12.8,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,5.03937007874016,0,0.138509606394445,"NO","YES",NA
"Evans Creek","EV05_007_01","V","V05","density",0.1,"V0504","V050004",7,"1",0,NA,"Conifer","YES","PSME",4,75,2,"LIVE",1,1833,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,92,169,179,1843,22.8844306446633,37.6998656959485,52.7451086659894,14.8424668094285,29.5275590551181,1.20154367586548,4.75534995098115,"YES","YES",NA
"Evans Creek","EV05_009_01","V","V05","density",0.1,"V0505","V050005",9,"1",0,20,"Hardwood","YES","QUKE",3,13.5,4,"LIVE",1,1900,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,5.31496062992126,0,0.154073338411789,"NO","YES",NA
"Evans Creek","EV05_018_01","V","V05","density",0.1,"V0506","V050006",18,"1",0,NA,"Conifer","YES","ABCO",5,20.9,3,"LIVE",1,1952,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,72,116,1940,0,0,0,0,8.22834645669291,0,0.369277228815658,"NO","YES",NA
"Evans Creek","EV05_021_01","V","V05","density",0.1,"V0507","V050007",21,"1",0,115,"Hardwood","YES","QUKE",3,51,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,82,129,179,1883,8.267015681646,9.86928411766628,18.6547857414192,3.88554492821507,20.0787401574803,0.0823438671585507,2.19887381733368,"YES","YES",NA
"Evans Creek","EV05_028_01","V","V05","density",0.1,"V0508","V050008",28,"1",1,75,"Hardwood","YES","ARME",6,31.5,3,"LIVE",1,1896,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,104,116,1908,0.858380757059231,6.82281608800719,8.67627797869221,2.68614806614456,12.4015748031496,0.0393538553978528,0.838843731353075,"YES","YES",NA
"Evans Creek","EV05_031_01","V","V05","density",0.1,"V0509A","V050009A",31,"1",0,NA,"Conifer","YES","PSME",4,121.5,2,"LIVE",1,1728,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,157,241,284,1771,90.9358898734147,94.5390058608303,103.519615102058,37.220081047571,47.8346456692913,7.55582721542862,12.4799404113549,"YES","YES",NA
"Evans Creek","EV05_031_01","V","V05","density",0.1,"V0509B","V050009B",31,"1",0,NA,"Conifer","YES","PSME",4,121.5,2,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,157,241,284,1771,90.9358898734147,94.5390058608303,103.519615102058,37.220081047571,47.8346456692913,7.55582721542862,12.4799404113549,"YES","YES",NA
"Evans Creek","EV05_039_01","V","V05","density",0.1,"V0510","V050010",39,"1",0,NA,"Conifer","YES","PSME",4,83.5,2,"LIVE",1,1840,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,157,174,284,1838,33.3381718784674,40.3044166769251,57.7194285933868,15.8678805814666,32.8740157480315,1.37329941758406,5.89430910146281,"YES","YES",NA
"Evans Creek","EV05_064_01","V","V05","density",0.1,"V0511","V050011",64,"1",0,NA,"Conifer","YES","PILA",2,10.4,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,4.09448818897638,0,0.0914379823463327,"NO","YES",NA
"Evans Creek","EV05_001_02","V","V05","density",0.1,NA,"V050012",1,"2",0,NA,"Conifer","NO","PILA",2,12,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,4.7244094488189,0,0.121736958745117,"NO","YES",NA
"Evans Creek","EV05_004_01","V","V05","density",0.1,NA,"V050013",4,"1",0,NA,"Conifer","NO","PSME",4,20,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,72,116,1940,0,0,0,0,7.8740157480315,0,0.338158218736437,"NO","YES",NA
"Evans Creek","EV05_006_01","V","V05","density",0.1,NA,"V050015",6,"1",0,50,"Hardwood","NO","QUKE",3,40,0,"BROKEN TOPPED SNAG",6,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,1992,60,103,116,1889,6.34521762513352,7.18202386740558,10.5401239835358,2.82756845173448,15.748031496063,0.0436067423592904,1.35263287494575,"YES","NO",NA
"Evans Creek","EV05_008_01","V","V05","density",0.1,NA,"V050016",8,"1",0,NA,"Conifer","NO","PSME",4,35.8,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,104,116,1908,0.0808531095668896,3.5885867153649,8.67627797869221,1.41282941549799,14.0944881889764,0.0108869654828382,1.08349274865342,"YES","YES",NA
"Evans Creek","EV05_010_01","V","V05","density",0.1,NA,"V050017",10,"1",0,19,"Hardwood","NO","QUKE",3,10.2,0,"RECENT DEAD",3,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,4.01574803149606,0,0.0879549526933474,"NO","YES",NA
"Evans Creek","EV05_011_01","V","V05","density",0.1,NA,"V050018",11,"1",0,NA,"Conifer","NO","PSME",4,14.9,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,5.86614173228346,0,0.187686265354191,"NO","YES",NA
"Evans Creek","EV05_012_01","V","V05","density",0.1,NA,"V050019",12,"1",0,NA,"Conifer","NO","PSME",4,37.2,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,104,116,1908,0.0808531095668896,3.24066228192193,4.53212836123795,1.27585129209525,14.6456692913386,0.00887825275173956,1.16989217354058,"YES","YES",NA
"Evans Creek","EV05_013_01","V","V05","density",0.1,NA,"V050020",13,"1",0,NA,"Conifer","NO","PSME",4,19.9,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,72,116,1940,0,0,0,0,7.83464566929134,0,0.334785090504541,"NO","YES",NA
"Evans Creek","EV05_014_01","V","V05","density",0.1,NA,"V050021",14,"1",0,NA,"Conifer","NO","PSME",4,110,0,"DOWN DEAD",8,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,1899,157,240,284,1659,0,0,0,0,43.3070866141732,0,10.2292861167772,"NO","NO",NA
"Evans Creek","EV05_015_01","V","V05","density",0.1,NA,"V050022",15,"1",0,NA,"Conifer","NO","PSME",4,10.9,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,4.29133858267717,0,0.10044144492019,"NO","YES",NA
"Evans Creek","EV05_016_01","V","V05","density",0.1,NA,"V050023",16,"1",0,NA,"Conifer","NO","PSME",4,18.8,0,"CLEAN SNAG",5,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2003,60,76,116,1927,0,0,0,0,7.40157480314961,0,0.298796602075516,"NO","NO",NA
"Evans Creek","EV05_017_01","V","V05","density",0.1,NA,"V050024",17,"1",0,NA,"Conifer","NO","PSME",4,23.8,3,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,80,116,1932,0,0,0,0,9.37007874015748,0,0.478865853552669,"NO","YES",NA
"Evans Creek","EV05_019_01","V","V05","density",0.1,NA,"V050025",19,"1",0,NA,"Conifer","NO","PSME",4,16.2,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,6.37795275590551,0,0.221865607312977,"NO","YES",NA
"Evans Creek","EV05_020_01","V","V05","density",0.1,NA,"V050026",20,"1",0,NA,"Conifer","NO","PSME",4,15,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,5.90551181102362,0,0.190213998039246,"NO","YES",NA
"Evans Creek","EV05_022_01","V","V05","density",0.1,NA,"V050027",22,"1",0,NA,"Conifer","NO","PSME",4,13.6,4,"LIVE",1,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",381,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,2012,60,97,116,1915,0,0,0,0,5.35433070866142,0,0.156364360343729,"NO","YES",NA
