"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"R06","102","R060165_004_new","Briggs Secret","BS06_102_01_004_new","1_new",1,58,"Hardwood","R","density",0.1,NA,"NO","LIDE",25.6719178714155,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,2.77603297244094,0.128670619599257,0.0420316684403414,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"R06","46","R060010_new","Briggs Secret","BS06_046_01_new","1_new",1,159,"Hardwood","R","density",0.1,"R0610","YES","ARME",56.9868058115372,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,12.6771653543307,1.46162326821372,0.876539919185648,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922
"R06","59","R060102_007_new","Briggs Secret","BS06_059_01_007_new","1_new",1,68,"Hardwood","R","density",0.1,NA,"NO","LIDE",30.6661116427312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,1.39675831146107,0.0428740019057733,0.0106406931126473,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931
"R06","69","R060117_new","Briggs Secret","BS06_069_01_new","1_new",1,32,"Hardwood","R","density",0.1,NA,"NO","LIDE",15.1358815111496,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,4.09448818897638,0.239617976457642,0.0914379823879477,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931
"R06","70","R060119_new","Briggs Secret","BS06_070_01_new","1_new",1,81,"Hardwood","R","density",0.1,NA,"NO","ARME",25.1257419383227,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,10.2755905511811,1.04445772207784,0.57589190072572,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926
"R06","78","R060128_new","Briggs Secret","BS06_078_03_new","3_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",40.471493073004,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,4.68597755905512,0.297358479312827,0.11976441519001,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1926
"R06","90","R060144_new","Briggs Secret","BS06_090_01_new","1_new",1,72,"Hardwood","R","density",0.1,NA,"NO","CHCH",26.6320603545804,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,7,586,785,200,954,7.83464566929134,0.676754224839765,0.334785090656908,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"S01","11","S010008_new","Star Gulch","ST01_011_01_new","1_new",1,69,"Hardwood","S","density",0.1,"S0108","YES","QUCH",16.5195068573063,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,8.26771653543307,0.737593235249194,0.372819436326599,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941
"S01","12","S010073_new","Star Gulch","ST01_012_05_new","5_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",36.8675205304321,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,6.33858267716535,0.482155866244433,0.219134979796412,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942
"S01","26","S010106_new","Star Gulch","ST01_026_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUKE",23.3945045959501,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,6.69291338582677,0.525998284346066,0.24431931314827,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944
"S01","28","S010114_001_new","Star Gulch","ST01_028_06_001_new","6_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",75.6575036128639,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1933
"S01","3","S010060_new","Star Gulch","ST01_003_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",29.5108353285923,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1933
"S01","34","S010134_new","Star Gulch","ST01_034_01_new","1_new",1,148,"Hardwood","S","density",0.1,NA,"NO","ARME",48.0459187884867,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,8.26771653543307,0.737593235249194,0.372819436326599,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928
"S01","52","S010199_new","Star Gulch","ST01_052_01_new","1_new",1,134,"Hardwood","S","density",0.1,NA,"NO","ARME",46.5355132533651,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,8.81889763779527,0.817829708588468,0.424185669776041,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925
"S01","55","S010214_002_new","Star Gulch","ST01_055_06_002_new","6_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",57.5845521024964,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933
"S01","56","S010216_002_new","Star Gulch","ST01_056_01_002_new","1_new",1,153,"Hardwood","S","density",0.1,NA,"NO","QUCH",62.7872342628331,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,4.17295242782152,0.247007132485608,0.0949760834962848,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942
"S01","60","S010040_new","Star Gulch","ST01_060_01_new","1_new",1,44,"Hardwood","S","density",0.1,"S0140","YES","QUCH",18.2090573672288,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,4.92125984251969,0.321604468383684,0.132093054254039,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942
"S01","62","S010230_001_new","Star Gulch","ST01_062_02_001_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",29.4096896129235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942
"S01","68","S010254_new","Star Gulch","ST01_068_04_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",36.1144130498581,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1925
"S01","73","S010265_001_new","Star Gulch","ST01_073_03_001_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",60.4548556872765,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1991,1997,1991,1997,1925
"S01","75","S010048_new","Star Gulch","ST01_075_01_new","1_new",1,46,"Hardwood","S","density",0.1,"S0148","YES","QUCH",17.6515632089698,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,5.66929133858268,0.403316547413707,0.175301220672752,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922
"S02","39","S020059_new","Star Gulch","ST02_039_03_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUKE",23.5079270353859,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1372036.75,"Mid Slope",NA,2014,3,523,706,183,937,7.44094488188976,0.623167707417467,0.301983743424545,348,231,121,"Douglas-fir - Dry,Warm,Mid Slope",-123.10676606,42.14275898,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1940
"S02","75","S020019_new","Star Gulch","ST02_075_01_new","1_new",1,38,"Hardwood","S","density",0.1,"S0219","YES","QUKE",16.6572997422807,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1372036.75,"Mid Slope",NA,2014,3,523,706,183,937,4.01574803149606,0.232287761185964,0.0879549527333772,348,231,121,"Douglas-fir - Dry,Warm,Mid Slope",-123.10676606,42.14275898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929
"S03","14","S030027_002_new","Star Gulch","ST03_014_02_002_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",20.9466767738162,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1442915,"Mid Slope",NA,2014,6,536,722,186,1128,0.984251968503937,0.024488944517889,0.00528372217016155,429,273,146,"Douglas-fir - Dry,Warm,Mid Slope",-123.11455529,42.1441014,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1959
"S03","65","S030085_002_new","Star Gulch","ST03_065_04_002_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",30.5229457467875,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1442915,"Mid Slope",NA,2014,6,536,722,186,1128,0.984251968503937,0.024488944517889,0.00528372217016155,429,273,146,"Douglas-fir - Dry,Warm,Mid Slope",-123.11455529,42.1441014,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1963
"S03","74","S030100_new","Star Gulch","ST03_074_04_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",17.8787342324204,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1442915,"Mid Slope",NA,2014,6,536,722,186,1128,0.984251968503937,0.024488944517889,0.00528372217016155,429,273,146,"Douglas-fir - Dry,Warm,Mid Slope",-123.11455529,42.1441014,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1962,1980,1962,1980,1934
"S03","75","S030101_new","Star Gulch","ST03_075_01_new","1_new",1,113,"Hardwood","S","density",0.1,NA,"NO","ARME",29.5983754241501,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1442915,"Mid Slope",NA,2014,6,536,722,186,1128,10.3149606299213,1.05086788382938,0.580313319437711,429,273,146,"Douglas-fir - Dry,Warm,Mid Slope",-123.11455529,42.1441014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963
"S04","36","S040040_new","Star Gulch","ST04_036_03_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",19.5455222540857,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,6,563,810,247,1150,9.29133858267717,0.889048100005717,0.470851503982908,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.6356628076548,-19.3178314038274,-8.01762443733484,1977,1995,1977,1995,1953
"S05","12","S050022_002_new","Star Gulch","ST05_012_03_002_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",52.5976474539375,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,0.984251968503937,0.024488944517889,0.00528372217016155,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930
"S05","22","S050042_new","Star Gulch","ST05_022_01_new","1_new",1,46,"Hardwood","S","density",0.1,NA,"NO","QUCH",15.4697842701108,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,7.04165787401575,0.570531822437146,0.270443925124572,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1925
"S05","23","S050044_new","Star Gulch","ST05_023_01_new","1_new",1,92,"Hardwood","S","density",0.1,NA,"NO","ARME",33.2606609263349,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,9.68503937007874,0.950084482173407,0.511599569359194,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921
"S05","25","S050054_051_new","Star Gulch","ST05_025_01_051_new","1_new",1,78,"Hardwood","S","density",0.1,NA,"NO","QUCH",36.9585150752429,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,0.246272240640972,0.00266848483310169,0.000330794524841904,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930
"S05","26","S050055_043_new","Star Gulch","ST05_026_01_043_new","1_new",1,84,"Hardwood","S","density",0.1,NA,"NO","QUCH",39.1663641065634,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,0.179729318850204,0.00161209371728897,0.000176183505186138,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927
"S05","32","S050073_new","Star Gulch","ST05_032_04_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",57.0180026229223,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,5.62992125984252,0.398844597139188,0.172874935452214,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928
"S05","34","S050077_new","Star Gulch","ST05_034_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",17.15477791633,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,2.95275590551181,0.14202476352394,0.0475534995314539,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1927
"S05","37","S050083_004_new","Star Gulch","ST05_037_01_004_new","1_new",1,128,"Hardwood","S","density",0.1,NA,"NO","QUCH",53.917135358373,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,3.05299746906637,0.149817418964852,0.0508370425870407,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1927
"S05","51","S050100_new","Star Gulch","ST05_051_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",49.7934765345944,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,12.1653543307087,1.36835763729807,0.807192122446712,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"S05","55","S050110_001_new","Star Gulch","ST05_055_03_001_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",52.5582032716136,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,6,561,788,226,1062,0.984251968503937,0.024488944517889,0.00528372217016155,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1924
"S05","61","S050129_new","Star Gulch","ST05_061_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",34.3332009347807,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,0.984251968503937,0.024488944517889,0.00528372217016155,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1927
"S05","69","S050146_new","Star Gulch","ST05_069_03_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",48.1972689292821,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1024067.25,"Mid Slope",NA,2014,3,561,788,226,1062,2.97275551181102,0.143567027581203,0.0481998598331805,77,167,130,"Douglas-fir - Dry,Cool,Mid Slope",-123.11737493,42.14680545,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1921
