"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add"
"B08","11","B080017_002_new","Big Butte","BB08_011_02_002_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",13.6806998085273,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,3,573,782,209,747,0.984251968503937,0.024488944517889,0.00528372217016155,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA
"B09","52","B090058_new","Big Butte","BB09_052_01_new","1_new",1,58,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5439559742694,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1139190,"Mid Slope",NA,2012,3,571,779,208,761,10.1574803149606,1.0253156420459,0.562729092055413,239,287,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.6826502,42.55443954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,NA
"B09","52","B090059_new","Big Butte","BB09_052_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5439559742694,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1139190,"Mid Slope",NA,2012,3,571,779,208,761,2.99212598425197,0.145066723146496,0.048830046807765,239,287,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.6826502,42.55443954,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,1882,NA
"BA","1170","B0A0134_new","Big Butte","MBB11701_new","1_new",1,80,"Hardwood","B","stem",3,"BA134","YES","QUGA",19.0928148538666,3,"LIVE",1,NA,NA,NA,NA,207,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,3,566,783,217,708,10.6299212598425,1.10267639076786,0.616293353927643,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6842505,42.55944598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","1170","B0A0297_new","Big Butte","MBB11712_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","QUGA",19.0928148538666,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,3,566,783,217,708,9.05511811023622,0.853160207195707,0.447214244482473,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6842498,42.55944773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","146","B0A0340_new","Big Butte","MBB1461_new","1_new",1,108,"Hardwood","B","stem",3,NA,"NO","ARME",23.4120454160004,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,13.5826771653543,1.63221214682457,1.00623205008557,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.683347,42.5588216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,NA
"BA","146","B0A0341_new","Big Butte","MBB1472_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",23.4120454160004,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,12.2047244094488,1.37544986030006,0.81242512088404,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833375,42.55882101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,NA
"BA","146","B0A0342_new","Big Butte","MBB1483_new","3_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",23.4120454160004,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.75590551181102,0.127181199719041,0.0414243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833361,42.55882188,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986,1860,NA
"BA","215","B0A0414_new","Big Butte","MBB2151_new","1_new",1,135,"Hardwood","B","stem",3,NA,"NO","ARME",19.9338463187498,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,17.992125984252,2.55936350879489,1.76560014642571,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6829972,42.55872593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,NA
"BA","215","B0A0415_new","Big Butte","MBB2162_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",19.9338463187498,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,15.4724409448819,2.01045396893515,1.30570496873485,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6830064,42.5587087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,NA
"BA","242","B0A0440_new","Big Butte","MBB2432_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",15.3176743920363,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.36220472440945,0.0993820735986165,0.0304342397001305,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.683735,42.55877651,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1960,1978,1960,1978,1852,NA
"BA","242","B0A0439_new","Big Butte","MBB2421_new","1_new",1,42,"Hardwood","B","stem",3,NA,"NO","ARME",15.3176743920363,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,7.08661417322835,0.576370920806797,0.273908157301175,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6837414,42.55878501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA
"BA","366","B0A0564_new","Big Butte","MBB3661_new","1_new",1,102,"Hardwood","B","stem",3,NA,"NO","ARME",16.3990853714675,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,17.2047244094488,2.38251888943324,1.61444342258173,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6842309,42.5589339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873,NA
"BA","366","B0A0565_new","Big Butte","MBB3672_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",16.3990853714675,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.02362204724409,0.444398252718137,0.197898643650099,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6842385,42.55893087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873,NA
"BA","510","B0A0713_new","Big Butte","MBB5101_new","1_new",1,95,"Hardwood","B","stem",3,NA,"NO","ARME",21.167258409947,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,13.5826771653543,1.63221214682457,1.00623205008557,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6841946,42.55831286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","510","B0A0714_new","Big Butte","MBB5112_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",21.167258409947,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,9.21259842519685,0.877023893271918,0.462904785838985,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6841945,42.55831702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","630","B0A0825_new","Big Butte","MBB6312_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",26.1683125115217,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.0629921259843,1.17542836099036,0.667532778045002,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833191,42.55832504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887,NA
"BA","630","B0A0823_new","Big Butte","MBB6301_new","1_new",1,112,"Hardwood","B","stem",3,NA,"NO","ARME",26.1683125115217,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,15.1574803149606,1.94537450799091,1.25308754987551,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833264,42.55832541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887,NA
"BA","686","B0A0875_new","Big Butte","MBB6872_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",20.0457575022831,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,8.77952755905512,0.811995896103087,0.420406751679942,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6830705,42.55815667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","686","B0A0874_new","Big Butte","MBB6861_new","1_new",1,70,"Hardwood","B","stem",3,NA,"NO","ARME",20.0457575022831,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,8.07086614173228,0.709695793509139,0.355277478721663,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6830827,42.55815967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","688","B0A0877_new","Big Butte","MBB6892_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",15.3008226279164,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.81102362204724,0.540928443472128,0.253018433329224,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6830516,42.55812752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA
"BA","688","B0A0876_new","Big Butte","MBB6881_new","1_new",1,70,"Hardwood","B","stem",3,NA,"NO","ARME",15.3008226279164,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,10.6692913385827,1.10921802621974,0.620866943838135,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6830739,42.55813218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA
"BA","735","B0A0923_new","Big Butte","MBB7362_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",16.5032600539478,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.02362204724409,0.444398252718137,0.197898643650099,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825372,42.55837357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","735","B0A0922_new","Big Butte","MBB7351_new","1_new",1,62,"Hardwood","B","stem",3,NA,"NO","ARME",16.5032600539478,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,9.25196850393701,0.883028321601197,0.466869690955474,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825304,42.55837636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","759","B0A0947_new","Big Butte","MBB7591_new","1_new",1,50,"Hardwood","B","stem",3,NA,"NO","ARME",14.2156045216769,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,8.46456692913386,0.765892098894723,0.390784091705148,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6824688,42.55830073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,NA
"BA","759","B0A0948_new","Big Butte","MBB7602_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",14.2156045216769,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,3.54330708661417,0.190131497386007,0.0684770393252937,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6824416,42.558282,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1989,1995,1989,1995,1856,NA
"BA","761","B0A0949_new","Big Butte","MBB7611_new","1_new",1,90,"Hardwood","B","stem",3,NA,"NO","ARME",19.7332497166637,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.2992125984252,1.2158418505663,0.696343858294459,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6823859,42.55834654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886,NA
"BA","761","B0A0950_new","Big Butte","MBB7622_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",19.7332497166637,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,10.9055118110236,1.14877158289744,0.648663549430921,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6823901,42.5583406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886,NA
"BA","873","B0A1055_new","Big Butte","MBB8742_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",15.6753771055652,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,3.34645669291339,0.173514724311901,0.0610798282870675,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826085,42.55909323,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1989,1995,1989,1995,1858,NA
"BA","873","B0A1054_new","Big Butte","MBB8731_new","1_new",1,65,"Hardwood","B","stem",3,NA,"NO","ARME",15.6753771055652,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.2204724409449,1.20231379310693,0.686672533234195,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826108,42.55909364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,NA
"BA","926","B0A1108_new","Big Butte","MBB9272_new","2_new",1,NA,"Hardwood","B","stem",3,NA,"NO","ARME",20.0155185189997,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,3.46456692913386,0.183416469159882,0.0654674311771696,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6827188,42.55924182,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1989,1995,1989,1995,1858,NA
"BA","926","B0A1107_new","Big Butte","MBB9261_new","1_new",1,70,"Hardwood","B","stem",3,NA,"NO","ARME",20.0155185189997,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.4173228346457,1.23624016639281,0.710977655216938,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.682711,42.55924815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,NA
"E01","46","E010050_017_new","Elder Creek","ED01_046_02_017_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_016_new","Elder Creek","ED01_046_02_016_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_008_new","Elder Creek","ED01_046_02_008_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_014_new","Elder Creek","ED01_046_02_014_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_013_new","Elder Creek","ED01_046_02_013_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010049_new","Elder Creek","ED01_046_01_new","1_new",1,109,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,18.5842657480315,2.6954585101389,1.88372804424123,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_012_new","Elder Creek","ED01_046_02_012_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_006_new","Elder Creek","ED01_046_02_006_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_007_new","Elder Creek","ED01_046_02_007_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
"E01","46","E010050_009_new","Elder Creek","ED01_046_02_009_new","2_new",1,NA,"Hardwood","E","density",0.1,NA,"NO","UMCA",20.6753763849312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",NA,2014,3,604,825,222,799,0.984251968503937,0.024488944517889,0.00528372217016155,158,151,95,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA
